method,target_node,run_id,valid,evaluation_cost,optimal_cost,normalized_regret,sequence_hash,invalid_reason
random_frontier,36,47,True,2711.8472373065156,2710.7489993360227,0.0004051418891095602,9ce70e0bd509115f4e6a465077a77ff84e256048bd7c3fb8dbf94f965a28f0d4,
random_frontier,36,48,True,2711.4561100791407,2710.7489993360227,0.0002608543776244641,c9a4e7eb89250408254b7c4a037bda5bd0a35387293a2de78f8d7428d94f2d65,
random_frontier,36,49,True,2711.0682594314,2710.7489993360227,0.00011777560204035996,c341b52198cbe908e4eba5286fc83d12fe6fbc63e4c9796735845aaa7d5f6b18,
random_frontier,36,50,True,2711.7480795367187,2710.7489993360227,0.0003685624161221449,b5e1e71ef4d8241ded3a3b52763aefca655345053c5180bb4914e55f7b813711,
random_frontier,36,51,True,2711.1969327260927,2710.7489993360227,0.00016524340327327914,6f322d92be2cc56891e065978bc58d02cdd95d4df984f42f7fdb746629583bdc,
random_frontier,36,52,True,2711.356952309344,2710.7489993360227,0.0002242749046370488,1a27d3df2e2b60e1ecadff22cdbb4aebfa45c469e3e56dbe961e172b7ec89b77,
random_frontier,36,53,True,2711.72189340713,2710.7489993360227,0.00035890230757099924,4f8f1c2c2f8a3c481b224d9bc48045b48d1b896509f5594ef4e4b1b807b87dc7,
random_frontier,36,54,True,2711.8472373065156,2710.7489993360227,0.0004051418891095602,9ce70e0bd509115f4e6a465077a77ff84e256048bd7c3fb8dbf94f965a28f0d4,
random_frontier,36,55,True,2711.6398787818007,2710.7489993360227,0.0003286469702640005,e59caec56540a0ffff7d43763cf6da34704f677379359887ff97a5b0ad0ed441,
random_frontier,36,56,True,2711.6398787818007,2710.7489993360227,0.0003286469702640005,e59caec56540a0ffff7d43763cf6da34704f677379359887ff97a5b0ad0ed441,
random_frontier,36,57,True,2711.7188477084537,2710.7489993360227,0.000357778744055073,55367420c5f7b9d1e7dc664338c719bf0fdd381ae92942153a9a13067959fe87,
random_frontier,36,58,True,2711.7480795367187,2710.7489993360227,0.0003685624161221449,b5e1e71ef4d8241ded3a3b52763aefca655345053c5180bb4914e55f7b813711,
random_frontier,36,59,True,2711.6273269437215,2710.7489993360227,0.00032401657546085334,1719ed4de5d84e6f4ed1bd8848990e2fe81b697f05e9d0032e8238f18e1a8b72,
random_frontier,36,60,True,2711.8472373065156,2710.7489993360227,0.0004051418891095602,9ce70e0bd509115f4e6a465077a77ff84e256048bd7c3fb8dbf94f965a28f0d4,
random_frontier,36,61,True,2711.3018197961746,2710.7489993360227,0.0002039364250571763,00098d856295d6d8f2194c75b04f797aed1db14e2c797d3894bd8366e04f76db,
random_frontier,36,62,True,2711.72189340713,2710.7489993360227,0.00035890230757099924,4f8f1c2c2f8a3c481b224d9bc48045b48d1b896509f5594ef4e4b1b807b87dc7,
random_frontier,36,63,True,2711.473014331204,2710.7489993360227,0.0002670903854833554,91de738a8739ade38844bdf4a02b61ac41136edb626fada9d222d10549642f30,
random_frontier,36,64,True,2711.7480795367187,2710.7489993360227,0.0003685624161221449,b5e1e71ef4d8241ded3a3b52763aefca655345053c5180bb4914e55f7b813711,
random_frontier,36,65,True,2711.7480795367187,2710.7489993360227,0.0003685624161221449,b5e1e71ef4d8241ded3a3b52763aefca655345053c5180bb4914e55f7b813711,
random_frontier,36,66,True,2711.356952309344,2710.7489993360227,0.0002242749046370488,1a27d3df2e2b60e1ecadff22cdbb4aebfa45c469e3e56dbe961e172b7ec89b77,
random_frontier,36,67,True,2711.8472373065156,2710.7489993360227,0.0004051418891095602,9ce70e0bd509115f4e6a465077a77ff84e256048bd7c3fb8dbf94f965a28f0d4,
random_frontier,36,68,True,2711.6273269437215,2710.7489993360227,0.00032401657546085334,1719ed4de5d84e6f4ed1bd8848990e2fe81b697f05e9d0032e8238f18e1a8b72,
random_frontier,36,69,True,2711.356952309344,2710.7489993360227,0.0002242749046370488,1a27d3df2e2b60e1ecadff22cdbb4aebfa45c469e3e56dbe961e172b7ec89b77,
random_frontier,36,70,True,2710.959964325431,2710.7489993360227,7.782534991617215e-05,9a704526cba46202dbc6c17bdfff8229be50a87cb66afbf2285c90970e0c4c64,
random_frontier,36,71,True,2711.097774956296,2710.7489993360227,0.00012866393028586386,d4e60147aeb81f6c0050392b011709cdee8e4792eb5b2f15abae2982b740b366,
random_frontier,36,72,True,2711.097774956296,2710.7489993360227,0.00012866393028586386,d4e60147aeb81f6c0050392b011709cdee8e4792eb5b2f15abae2982b740b366,
random_frontier,36,73,True,2711.0682594314,2710.7489993360227,0.00011777560204035996,c341b52198cbe908e4eba5286fc83d12fe6fbc63e4c9796735845aaa7d5f6b18,
random_frontier,36,74,True,2711.7480795367187,2710.7489993360227,0.0003685624161221449,b5e1e71ef4d8241ded3a3b52763aefca655345053c5180bb4914e55f7b813711,
random_frontier,36,75,True,2711.6398787818007,2710.7489993360227,0.0003286469702640005,e59caec56540a0ffff7d43763cf6da34704f677379359887ff97a5b0ad0ed441,
random_frontier,36,76,True,2711.6227356373333,2710.7489993360227,0.00032232283458358393,5a6b72c73faa232956caf20deab75256cb59c9bd8c4a7b604238fad0f0fa2ad3,
random_frontier,36,77,True,2711.8472373065156,2710.7489993360227,0.0004051418891095602,9ce70e0bd509115f4e6a465077a77ff84e256048bd7c3fb8dbf94f965a28f0d4,
random_frontier,36,78,True,2711.6273269437215,2710.7489993360227,0.00032401657546085334,1719ed4de5d84e6f4ed1bd8848990e2fe81b697f05e9d0032e8238f18e1a8b72,
random_frontier,36,79,True,2711.206070062264,2710.7489993360227,0.0001686141824098839,b3332c629c291c2ed22183c611da755ddbfdd71f13784f9db5761fdd1684b242,
